state_id,recovery_alias_margin_grid_verified,recovery_alias_margin_grid_formula,grid_alias_trigger_verified,grid_alias_a1_verified,grid_alias_m_verified,grid_alias_gamma_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
32178,0.01012867993018531,0.010128680265630822,a1_low,0.18959635062403568,0.704,0.5011872336272722,0.005693044715204922,-0.004435635214980389,continuous_direct_verified,a1_low,0.19276086795879588,0.6858396499365027,0.5384535933977875,0.005005528071987786,0.027434591850584278,1.1097969155506457
31301,0.0107325992385415,0.01073259968585058,a1_low,0.16146619034814935,1.1520000000000001,0.758577575029184,0.003724841787756839,-0.007007757450784661,continuous_direct_verified,m_low,0.17048323696329254,1.0656350684165954,0.9147796637281351,0.0031967265702690373,0.030000000000000027,1.0658331134126082
30170,0.012845226086399117,0.012845226072368855,a1_low,0.15776821944023844,0.8,0.2754228703338166,0.008072894786732619,-0.004772331299666498,continuous_direct_verified,m_low,0.1678934417221704,0.7363770623505115,0.4061796610811166,0.004889310479537529,0.030000000000000027,1.1818816425530545
33265,0.009677286254246579,0.009677286588113673,m_low,0.13456893482468038,0.8480000000000001,0.9549925860214359,0.0030434597536825388,-0.0066338265005640405,continuous_direct_verified,m_low,0.13299891025870125,0.8680884350836277,0.9168862792113703,0.002662561266860153,0.030000000000000027,1.0720739798891838
37332,0.009747983060386097,0.009747983025038423,m_high,0.10160417193767315,0.616,0.20892961308540398,0.004240249700666397,-0.0055077333597197,continuous_direct_verified,gamma_low,0.10288609926232935,0.6041705346646172,0.23311209183495588,0.0025485263800448243,0.019913894587979986,1.1999999999999997
27085,0.01717579269420842,0.017175792656517638,a1_low,0.193803992887307,0.984,0.25118864315095807,0.010804152133494066,-0.006371640560714353,continuous_direct_verified,gamma_low,0.1950564501668722,0.9793185740650301,0.2644814031827198,0.004926134473511562,0.02568333893424324,1.2
46357,0.011923441056425545,0.011923441569565195,gamma_high,0.17564671789993072,1.1680000000000001,0.19054607179632474,0.007311192812546269,-0.0046122482438792755,continuous_direct_verified,gamma_low,0.17070686876351096,1.1913299907173085,0.13119324922105466,0.0021560265352382757,0.010627326014177818,1.2
5521,0.011363476645986428,0.011363476772200374,m_high,0.12171538752228397,1.112,0.28840315031266056,0.007653868623344541,-0.003709608022641887,continuous_direct_verified,m_low,0.12924856269141966,1.0466622334718705,0.4179111720728742,0.003350174942671591,0.030000000000000027,1.1593208012919936
25334,0.010234809035050089,0.010234809026568934,a1_low,0.14361369887753508,0.43200000000000005,0.3981071705534973,0.00377149670334618,-0.006463312331703909,continuous_direct_verified,a1_low,0.14389142726592802,0.42926910423771014,0.40087178206639823,0.005005959262623594,0.022404069240246904,1.1410820312087655
28338,0.011776256476811726,0.011776256130835812,gamma_low,0.19794571904106176,0.5760000000000001,0.017378008287493755,0.0007564995326388034,-0.011019756944172922,continuous_direct_verified,gamma_low,0.19799650111895967,0.577398513904572,0.01763193047297882,0.0003823428348733171,0.0013237281653885047,1.2173679768113546
7099,0.07303219053418349,0.07303219053216088,m_low,0.08840768636958046,1.1440000000000001,1.0,0.05876004718343684,-0.014272143350746648,continuous_direct_verified,m_low,0.08849625998866453,1.1503969994187353,1.0,0.00019293523635074972,0.030000000000000027,1.0064507156226865
41072,0.07108334617301768,0.07108334616941321,gamma_high,0.053277748084918565,0.4,0.6309573444801934,0.056969069057921595,-0.01411427711509608,continuous_direct_verified,gamma_high,0.05292147333189064,0.4,0.6152221583319263,0.002609724788136411,0.015193738788366329,1.2
7466,0.010313580697439628,0.010313580812734018,a1_high,0.18127531837360233,0.504,0.4570881896148752,0.00504023035904401,-0.0052733503383956175,continuous_direct_verified,a1_high,0.18001127468698358,0.5084392117711639,0.44358652558212613,0.005010421036711676,0.022804425433006315,1.1372887576697408
20429,0.009640997200359474,0.009640998027608774,gamma_low,0.19713023722921608,1.2,0.014454397707459272,0.0024608313199861254,-0.0071801658803733485,continuous_direct_verified,gamma_low,0.19888116534681324,1.1938740201480353,0.03345399181321816,0.0006237660639613896,0.002175457794185931,1.2000000000000002
39885,0.01131525904631931,0.011315259098554823,a1_low,0.19263312235313113,1.112,0.6606934480075961,0.005434703565666624,-0.005880555480652687,continuous_direct_verified,m_high,0.19551628819462974,1.0896159242093562,0.6990925630845257,0.004085914364260257,0.030000000000000027,1.0785228386532393
40521,0.01193288614044708,0.011932886134498293,m_low,0.15736030240997267,1.1520000000000001,0.41686938347033553,0.00969317733451957,-0.0022397088059275087,continuous_direct_verified,m_low,0.156482099636471,1.1576470357179642,0.4047648754511385,0.0040938661312815705,0.030000000000000027,1.165015128950575
28837,0.009911296264761804,0.009911296272296675,gamma_low,0.16077156298725384,0.8720000000000001,0.09549925860214359,0.004884045835198758,-0.005027250429563046,continuous_direct_verified,gamma_low,0.16224648542620276,0.8636475555355994,0.1147624308299184,0.00179392579093543,0.009454736834332067,1.1999999999999997
30443,0.010247887736004126,0.010247887886306315,m_high,0.09859098825038534,0.992,0.3981071705534973,0.0045156816846171404,-0.005732206051386986,continuous_direct_verified,m_low,0.10597670573455831,0.9048811373114586,0.5632553002266568,0.002545698747910455,0.030000000000000027,1.1129894068883053
46,0.011232316756734317,0.01123231654856086,a1_high,0.13560151163885675,0.632,0.5495408738576245,0.0054018487404834,-0.0058304680162509165,continuous_direct_verified,m_low,0.13267333516445545,0.6527348247170448,0.5013446081752096,0.00389573713359026,0.030000000000000027,1.147056237113462
41585,0.010893029084545352,0.010893029273007412,gamma_low,0.1287939823853441,0.984,0.13803842646028852,0.005662916777618829,-0.005230112306926523,continuous_direct_verified,gamma_low,0.12955473494827527,0.9772321033348165,0.150670920876892,0.0018748781073860687,0.013021269725712381,1.2
45738,0.009659234535539104,0.009659234670838696,a1_high,0.18142211622841817,0.624,0.25118864315095807,0.005253990706191004,-0.004405243829348099,continuous_direct_verified,gamma_low,0.1731210369471876,0.6622364769232854,0.159702672290839,0.0028345583617271908,0.013295768435059419,1.1999999999999997
461,0.013628204035856548,0.013628204229628854,gamma_low,0.19550822297102682,1.1280000000000001,0.12589254117941676,0.008240398347306783,-0.005387805688549765,continuous_direct_verified,gamma_low,0.19719641911533767,1.1208096281720312,0.1439252017503416,0.0027259057879716886,0.012124150349012375,1.1999999999999997
27164,0.009745560125355006,0.009745560028198642,a1_low,0.10502763065409415,0.68,0.6606934480075961,0.002513825153772298,-0.0072317349715827085,continuous_direct_verified,m_low,0.11751017692251255,0.5511280108988285,0.9727692561550317,0.003026520141718267,0.030000000000000027,1.0890783122169112
