gamma_1,gamma_2,delta_gamma,reference_noise_level,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
0.02560993100258458,0.02578762887593801,0.00017769787335342874,0.002,1.3373792171478271e-06,3.4533675591958e-07,3.4533675591958e-06,1.922718886643611e-05,0.017960855240904,3.5921710481808e-05,0.09613594433218055,0.009613594433218055
0.02578762887593801,0.02596655972934871,0.0001789308534107005,0.002,1.344829797744751e-06,3.474853232546846e-07,3.4748532325468463e-06,1.9347184788055432e-05,0.017960510899198895,3.592102179839779e-05,0.09673592394027716,0.009673592394027717
0.02596655972934871,0.02614673211801092,0.00018017238866220933,0.002,1.3560056686401367e-06,3.4988295559425585e-07,3.4988295559425584e-06,1.9481055398599935e-05,0.017960164294764096,3.5920328589528195e-05,0.09740527699299965,0.009740527699299966
0.02614673211801092,0.026328154656480213,0.000181422538469294,0.002,1.3671815395355225e-06,3.526479031050741e-07,3.526479031050741e-06,1.963538602568403e-05,0.01795981513395223,3.5919630267904456e-05,0.09817693012842015,0.009817693012842015
0.026328154656480213,0.026510836019085375,0.00018268136260516168,0.002,1.3746321201324463e-06,3.5479992191630844e-07,3.5479992191630843e-06,1.975559689211282e-05,0.017959463530963116,3.591892706192623e-05,0.09877798446056409,0.009877798446056409
0.026510836019085375,0.02669478494034321,0.00018394892125783366,0.002,1.385807991027832e-06,3.572542015668349e-07,3.572542015668349e-06,1.98926455092969e-05,0.017959109631741584,3.591821926348317e-05,0.0994632275464845,0.00994632275464845
0.02669478494034321,0.02688001021537606,0.00018522527503285133,0.002,1.3932585716247559e-06,3.5989385662376823e-07,3.598938566237682e-06,2.004002463900175e-05,0.017958753200499833,3.591750640099967e-05,0.10020012319500875,0.010020012319500875
0.02688001021537606,0.027066520700332414,0.0001865104849563537,0.002,1.4044344425201416e-06,3.62338402645973e-07,3.62338402645973e-06,2.0176547944630124e-05,0.017958394252591034,3.5916788505182066e-05,0.10088273972315061,0.01008827397231506
0.027066520700332414,0.02725432531281029,0.0001878046124778772,0.002,1.4118850231170654e-06,3.6480439321729596e-07,3.6480439321729596e-06,2.0314273626516277e-05,0.01795803285533753,3.591606571067506e-05,0.10157136813258139,0.010157136813258139
0.02725432531281029,0.02744343303228364,0.0001891077194733498,0.002,1.4230608940124512e-06,3.6713447016101196e-07,3.6713447016101197e-06,2.0444439024979768e-05,0.01795766906161786,3.591533812323572e-05,0.10222219512489883,0.010222219512489883
0.02744343303228364,0.027633852900531698,0.00019041986824805748,0.002,1.434236764907837e-06,3.699401689092578e-07,3.699401689092578e-06,2.060109886212233e-05,0.017957302733469162,3.591460546693833e-05,0.10300549431061165,0.010300549431061165
0.027633852900531698,0.027825594022071243,0.00019174112153954453,0.002,1.4454126358032227e-06,3.726541407564883e-07,3.726541407564883e-06,2.0752660090458053e-05,0.017956933671738423,3.5913867343476846e-05,0.10376330045229025,0.010376330045229025
0.027825594022071243,0.028018665564591955,0.0001930715425207119,0.002,1.4528632164001465e-06,3.7505370136028625e-07,3.7505370136028624e-06,2.088672097394763e-05,0.017956562058165915,3.591312411633183e-05,0.10443360486973816,0.010443360486973816
0.028018665564591955,0.02821307675939472,0.00019441119480276617,0.002,1.4640390872955322e-06,3.7742939800355124e-07,3.7742939800355125e-06,2.101946117865997e-05,0.01795618806759599,3.591237613519198e-05,0.10509730589329984,0.010509730589329982
0.02821307675939472,0.028408836901833025,0.0001957601424383039,0.002,1.471489667892456e-06,3.8012142520633386e-07,3.8012142520633387e-06,2.1169827053639607e-05,0.017955811554019367,3.5911623108038734e-05,0.10584913526819804,0.010584913526819804
0.028408836901833025,0.02860595535175742,0.00019711844992439595,0.002,1.4826655387878418e-06,3.8290390431842075e-07,3.829039043184208e-06,2.1325240048877006e-05,0.017955432315922965,3.591086463184593e-05,0.10662620024438502,0.010662620024438501
0.02860595535175742,0.028804441533962964,0.0001984861822055435,0.002,1.4938414096832275e-06,3.8568125901836707e-07,3.856812590183671e-06,2.1480377500777e-05,0.017955050324623766,3.591010064924753e-05,0.107401887503885,0.010740188750388499
0.028804441533962964,0.029004304938639917,0.00019986340467695318,0.002,1.5050172805786133e-06,3.8825838721473104e-07,3.88258387214731e-06,2.1624372974433105e-05,0.017954665676261507,3.5909331352523014e-05,0.10812186487216552,0.010812186487216553
0.029004304938639917,0.029205555121827466,0.0002012501831875485,0.002,1.516193151473999e-06,3.906815002216096e-07,3.9068150022160955e-06,2.1759799444639726e-05,0.017954278540827703,3.5908557081655405e-05,0.10879899722319862,0.010879899722319862
0.029205555121827466,0.02940820170587062,0.0002026465840431549,0.002,1.5236437320709229e-06,3.935596722260374e-07,3.935596722260374e-06,2.1920580966556442e-05,0.017953888759904647,3.590777751980929e-05,0.1096029048327822,0.01096029048327822
0.02940820170587062,0.029612254379880344,0.00020405267400972274,0.002,1.5385448932647705e-06,3.964579790599655e-07,3.964579790599655e-06,2.208249448383588e-05,0.017953496121109323,3.5906992242218644e-05,0.11041247241917941,0.011041247241917941
0.029612254379880344,0.029817722900196717,0.00020546852031637364,0.002,1.5459954738616943e-06,3.9902274699475315e-07,3.990227469947532e-06,2.2225840095804718e-05,0.01795310077255849,3.590620154511698e-05,0.1111292004790236,0.01111292004790236
0.029817722900196717,0.030024617090855493,0.0002068941906587761,0.002,1.55717134475708e-06,4.019285718841698e-07,4.019285718841698e-06,2.238819294103412e-05,0.017952702701051697,3.5905405402103397e-05,0.1119409647051706,0.01119409647051706
0.030024617090855493,0.03023294684405778,0.00020832975320228542,0.002,1.5683472156524658e-06,4.046963445794401e-07,4.046963445794401e-06,2.254286658305534e-05,0.017952301810792586,3.590460362158517e-05,0.1127143329152767,0.011271433291527671
0.03023294684405778,0.03044272212064303,0.00020977527658525008,0.002,1.5757977962493896e-06,4.0704789726918493e-07,4.0704789726918495e-06,2.267436508244844e-05,0.01795189835698062,3.590379671396124e-05,0.11337182541224221,0.011337182541224221
0.03044272212064303,0.030653952950565267,0.00021123082992223832,0.002,1.5906989574432373e-06,4.10382220025035e-07,4.10382220025035e-06,2.2860618950868285e-05,0.017951492079327447,3.5902984158654897e-05,0.11430309475434144,0.011430309475434143
0.030653952950565267,0.03086664943337273,0.00021269648280746248,0.002,1.601874828338623e-06,4.131200579463488e-07,4.131200579463488e-06,2.301365675925573e-05,0.017951082796965695,3.590216559393139e-05,0.11506828379627863,0.011506828379627864
0.03086664943337273,0.031080821738690638,0.00021417230531790843,0.002,1.6130506992340088e-06,4.15744160224808e-07,4.15744160224808e-06,2.3160368961424715e-05,0.01795067086009123,3.590134172018246e-05,0.11580184480712358,0.011580184480712357
0.031080821738690638,0.03129648010670752,0.00021565836801688137,0.002,1.6205012798309326e-06,4.188223578442563e-07,4.188223578442563e-06,2.3332389018835062e-05,0.017950256079913723,3.5900512159827445e-05,0.11666194509417531,0.011666194509417532
0.03129648010670752,0.03151363484866479,0.00021715474195727058,0.002,1.6354024410247803e-06,4.218108637886815e-07,4.218108637886815e-06,2.3499424187519325e-05,0.01794983827785481,3.5899676555709625e-05,0.1174971209375966,0.011749712093759659
0.03151363484866479,0.03173229634734976,0.00021866149868497026,0.002,1.646578311920166e-06,4.246674542572569e-07,4.246674542572569e-06,2.3659121656313124e-05,0.017949417583046245,3.5898835166092493e-05,0.1182956082815656,0.011829560828156558
0.03173229634734976,0.03195247505759212,0.0002201787102423594,0.002,1.6577541828155518e-06,4.2763239345176605e-07,4.276323934517661e-06,2.382486692803817e-05,0.017948993996206086,3.589798799241217e-05,0.11912433464019086,0.011912433464019085
0.03195247505759212,0.03217418150676372,0.00022170644917159782,0.002,1.6652047634124756e-06,4.303354033376832e-07,4.303354033376832e-06,2.397603048025317e-05,0.017948567578445082,3.589713515689017e-05,0.11988015240126586,0.011988015240126586
0.03217418150676372,0.03239742629528197,0.00022324478851825508,0.002,1.6801059246063232e-06,4.336198277012699e-07,4.336198277012699e-06,2.4159599362924198e-05,0.017948138178429877,3.5896276356859756e-05,0.12079799681462099,0.012079799681462097
0.03239742629528197,0.0326222200971167,0.00022479380183472453,0.002,1.695007085800171e-06,4.364768763520625e-07,4.364768763520625e-06,2.4319368864111627e-05,0.017947705748078704,3.589541149615741e-05,0.12159684432055813,0.012159684432055813
0.0326222200971167,0.03284857366030044,0.00022635356318374128,0.002,1.7024576663970947e-06,4.3949408575676885e-07,4.394940857567689e-06,2.448807400861234e-05,0.017947270397916996,3.589454079583399e-05,0.12244037004306171,0.012244037004306171
0.03284857366030044,0.03307649780744241,0.00022792414714196962,0.002,1.7136335372924805e-06,4.4241650354558655e-07,4.424165035455866e-06,2.465150961989459e-05,0.017946832075084837,3.589366415016968e-05,0.12325754809947291,0.012325754809947291
0.03307649780744241,0.03330600343624589,0.0002295056288034794,0.002,1.7285346984863281e-06,4.4589161619463485e-07,4.458916161946349e-06,2.4845754577099897e-05,0.01794639059204139,3.589278118408278e-05,0.12422877288549947,0.012422877288549947
0.03330600343624589,0.033537101520029304,0.00023109808378341673,0.002,1.7397105693817139e-06,4.4874786959017025e-07,4.487478695901702e-06,2.5005528843470282e-05,0.017945945970558916,3.589189194111783e-05,0.1250276442173514,0.012502764421735141
0.033537101520029304,0.033769803108250916,0.00023270158822161213,0.002,1.7508864402770996e-06,4.5170410537699707e-07,4.517041053769971e-06,2.5170886550961605e-05,0.017945498441720185,3.589099688344037e-05,0.12585443275480804,0.012585443275480803
0.033769803108250916,0.03400411932703706,0.00023431621878614722,0.002,1.7620623111724854e-06,4.5493188604437603e-07,4.549318860443761e-06,2.5351388870451487e-05,0.017945047838172905,3.589009567634581e-05,0.12675694435225743,0.012675694435225742
0.03400411932703706,0.03424006137971424,0.000235942052677178,0.002,1.776963472366333e-06,4.579969755939919e-07,4.579969755939919e-06,2.5522838396807166e-05,0.017944594111103492,3.588918822220699e-05,0.1276141919840358,0.01276141919840358
0.03424006137971424,0.03447764054734464,0.00023757916763039733,0.002,1.7881393432617188e-06,4.6151830198038584e-07,4.615183019803859e-06,2.571972666613707e-05,0.01794413711977845,3.58882742395569e-05,0.12859863333068536,0.012859863333068535
0.03447764054734464,0.034716868189265615,0.00023922764192097629,0.002,1.7993152141571045e-06,4.643051812892976e-07,4.643051812892976e-06,2.587569880232394e-05,0.017943676993473025,3.588735398694605e-05,0.1293784940116197,0.012937849401161971
0.034716868189265615,0.03495775574363275,0.00024088755436713766,0.002,1.8104910850524902e-06,4.6766003508774485e-07,4.676600350877448e-06,2.606333738943272e-05,0.01794321379875763,3.588642759751526e-05,0.13031668694716358,0.01303166869471636
0.03495775574363275,0.03520031472796679,0.00024255898433403478,0.002,1.8253922462463379e-06,4.7085682487657173e-07,4.708568248765717e-06,2.62421810739458e-05,0.017942747348239876,3.588549469647976e-05,0.131210905369729,0.0131210905369729
0.03520031472796679,0.035444556739704335,0.0002442420117375471,0.002,1.8402934074401855e-06,4.7417849426102455e-07,4.741784942610246e-06,2.642799887593346e-05,0.01794227767630311,3.588455535260622e-05,0.1321399943796673,0.01321399943796673
0.035444556739704335,0.0356904934567523,0.0002459367170479648,0.002,1.8514692783355713e-06,4.775514519329051e-07,4.775514519329051e-06,2.6616689929975808e-05,0.01794180467929203,3.588360935858406e-05,0.13308344964987906,0.013308344964987907
0.0356904934567523,0.03593813663804628,0.0002476431812939786,0.002,1.862645149230957e-06,4.808007700835451e-07,4.808007700835451e-06,2.679850453241408e-05,0.017941328386514757,3.5882656773029516e-05,0.1339925226620704,0.01339925226620704
0.03593813663804628,0.0361874981241128,0.00024936148606652386,0.002,1.8738210201263428e-06,4.839258832974722e-07,4.839258832974722e-06,2.6973410543629604e-05,0.01794084891544286,3.588169783088572e-05,0.13486705271814803,0.013486705271814801
0.0361874981241128,0.03643858983763545,0.00025109171352264564,0.002,1.8924474716186523e-06,4.874893990970229e-07,4.874893990970229e-06,2.717276758188717e-05,0.017940366126782528,3.588073225356506e-05,0.13586383790943582,0.013586383790943584
0.03643858983763545,0.03669142378402492,0.00025283394638947465,0.002,1.8998980522155762e-06,4.908096078763303e-07,4.908096078763303e-06,2.735857821264766e-05,0.017939879918519773,3.587975983703955e-05,0.13679289106323828,0.013679289106323827
0.03669142378402492,0.03694601205199302,0.00025458826796809914,0.002,1.914799213409424e-06,4.940806393622988e-07,4.940806393622988e-06,2.7541662665537097e-05,0.017939390419611165,3.587878083922233e-05,0.1377083133276855,0.01377083133276855
0.03694601205199302,0.03720236681413068,0.00025635476213765884,0.002,1.9297003746032715e-06,4.977770225888602e-07,4.977770225888602e-06,2.7748473575183974e-05,0.01793889747629334,3.5877794952586684e-05,0.13874236787591984,0.013874236787591985
0.03720236681413068,0.03746050032748993,0.0002581335133592516,0.002,1.944601535797119e-06,5.010515105214692e-07,5.010515105214692e-06,2.793178212286401e-05,0.017938401077220396,3.587680215444079e-05,0.13965891061432006,0.013965891061432006
0.03746050032748993,0.03772042493416997,0.0002599246066800412,0.002,1.955777406692505e-06,5.044290848989583e-07,5.0442908489895835e-06,2.8120852859792762e-05,0.01793790136501129,3.587580273002258e-05,0.14060426429896383,0.014060426429896383
0.03772042493416997,0.037982153061907345,0.00026172812773737203,0.002,1.9669532775878906e-06,5.080266090692284e-07,5.080266090692284e-06,2.8322201695113174e-05,0.01793739817751829,3.587479635503658e-05,0.14161100847556587,0.014161100847556587
0.037982153061907345,0.03824569722466999,0.0002635441627626481,0.002,1.9818544387817383e-06,5.115104075366127e-07,5.115104075366127e-06,2.8517227104739624e-05,0.01793689146767003,3.587378293534006e-05,0.14258613552369812,0.014258613552369811
0.03824569722466999,0.03851107002325571,0.0002653727985857182,0.002,1.996755599975586e-06,5.151702307142316e-07,5.151702307142317e-06,2.8722083039067268e-05,0.017936381216275516,3.587276243255103e-05,0.14361041519533632,0.01436104151953363
0.03851107002325571,0.03877828414589457,0.00026721412263885913,0.002,2.0116567611694336e-06,5.185694897778697e-07,5.1856948977786975e-06,2.8912428739193098e-05,0.017935867458789705,3.587173491757941e-05,0.14456214369596548,0.014456214369596548
0.03877828414589457,0.0390473523688556,0.0002690682229610289,0.002,2.0228326320648193e-06,5.221282974742012e-07,5.2212829747420125e-06,2.911168672246165e-05,0.01793535024102,3.5870700482039995e-05,0.14555843361230827,0.014555843361230825
0.0390473523688556,0.039318287557057685,0.0002709351882020858,0.002,2.037733793258667e-06,5.259035155365464e-07,5.259035155365464e-06,2.9323028633422416e-05,0.01793482938311226,3.586965876622452e-05,0.14661514316711205,0.014661514316711206
0.039318287557057685,0.03959110266468459,0.0002728151076269031,0.002,2.0526349544525146e-06,5.294202008210031e-07,5.29420200821003e-06,2.9519973249302337e-05,0.01793430489756677,3.586860979513354e-05,0.1475998662465117,0.014759986624651172
0.03959110266468459,0.039865810735804405,0.0002747080711198169,0.002,2.0675361156463623e-06,5.330856167617566e-07,5.330856167617567e-06,2.9725228625606623e-05,0.017933776842427147,3.586755368485429e-05,0.14862614312803313,0.014862614312803312
0.039865810735804405,0.04014242490499322,0.00027661416918881715,0.002,2.08243727684021e-06,5.369556315950149e-07,5.3695563159501485e-06,2.9941911248247077e-05,0.017933245047156113,3.5866490094312225e-05,0.14970955624123541,0.014970955624123542
0.04014242490499322,0.04042095839796308,0.00027853349296985686,0.002,2.0936131477355957e-06,5.403895873851003e-07,5.403895873851003e-06,3.013429643741515e-05,0.01793270961236531,3.586541922473062e-05,0.15067148218707574,0.015067148218707575
0.04042095839796308,0.040701424532194365,0.00028046613423128586,0.002,2.1122395992279053e-06,5.442958303138813e-07,5.442958303138814e-06,3.0353036688979216e-05,0.01793217054000755,3.58643410800151e-05,0.15176518344489606,0.015176518344489605
0.040701424532194365,0.040983836717572615,0.0002824121853782502,0.002,2.123415470123291e-06,5.479509736514232e-07,5.479509736514232e-06,3.055779332300604e-05,0.017931627714717457,3.586325542943491e-05,0.15278896661503022,0.015278896661503021
0.040983836717572615,0.04126820845702954,0.0002843717394569248,0.002,2.1383166313171387e-06,5.518161644054686e-07,5.518161644054686e-06,3.0774282953800744e-05,0.01793108113140674,3.5862162262813486e-05,0.1538714147690037,0.015387141476900368
0.04126820845702954,0.04155455334718875,0.0002863448901592111,0.002,2.1532177925109863e-06,5.55508639494376e-07,5.55508639494376e-06,3.098115976824894e-05,0.017930530801616065,3.586106160323213e-05,0.15490579884124467,0.015490579884124467
0.04155455334718875,0.041842885079015825,0.00028833173182707394,0.002,2.168118953704834e-06,5.592982993010738e-07,5.592982993010738e-06,3.119347597936094e-05,0.01792997675767624,3.585995351535248e-05,0.1559673798968047,0.01559673798968047
0.041842885079015825,0.04213321743847287,0.0002903323594570448,0.002,2.1867454051971436e-06,5.636445473188055e-07,5.636445473188056e-06,3.143685567874859e-05,0.017929418675921557,3.585883735184312e-05,0.1571842783937429,0.015718427839374292
0.04213321743847287,0.04242556430717777,0.00029234686870489857,0.002,2.1979212760925293e-06,5.670132958765277e-07,5.670132958765277e-06,3.162573628604307e-05,0.017928856762356532,3.585771352471307e-05,0.15812868143021536,0.015812868143021533
0.04242556430717777,0.04271993966306779,0.00029437535589001834,0.002,2.212822437286377e-06,5.710396012217609e-07,5.7103960122176095e-06,3.185131233215058e-05,0.017928291156950417,3.585658231390084e-05,0.15925656166075286,0.015925656166075285
0.04271993966306779,0.04301635758106795,0.0002964179180001622,0.002,2.2314488887786865e-06,5.751646469684967e-07,5.751646469684967e-06,3.208241753436648e-05,0.01792772151139745,3.5855443022794897e-05,0.1604120876718324,0.016041208767183242
0.04301635758106795,0.043314832233764006,0.0002984746526960569,0.002,2.2426247596740723e-06,5.789794929538809e-07,5.789794929538809e-06,3.2296241188988815e-05,0.017927147916869043,3.585429583373809e-05,0.16148120594494406,0.016148120594494404
0.043314832233764006,0.04361537789208003,0.000300545658316026,0.002,2.261251211166382e-06,5.832020786520124e-07,5.832020786520125e-06,3.2532830758118926e-05,0.01792657033100226,3.585314066200452e-05,0.16266415379059462,0.01626641537905946
0.04361537789208003,0.04391800892596086,0.00030263103388082635,0.002,2.2761523723602295e-06,5.871080372350566e-07,5.8710803723505666e-06,3.275177992876051e-05,0.01792598870999057,3.585197741998114e-05,0.16375889964380255,0.016375889964380254
0.04391800892596086,0.044222739805058996,0.0003047308790981376,0.002,2.291053533554077e-06,5.908855984065251e-07,5.90885598406525e-06,3.296358746167901e-05,0.017925403267876845,3.585080653575369e-05,0.16481793730839503,0.016481793730839505
0.044222739805058996,0.044529585099426554,0.00030684529436755814,0.002,2.305954694747925e-06,5.951837206395757e-07,5.951837206395757e-06,3.3204457624363055e-05,0.01792481381183207,3.584962762366414e-05,0.1660222881218153,0.01660222881218153
0.044529585099426554,0.044838559480211884,0.0003089743807853304,0.002,2.3245811462402344e-06,5.992968412592773e-07,5.992968412592773e-06,3.343503011376195e-05,0.01792422017327884,3.584844034655768e-05,0.16717515056880972,0.01671751505688097
0.044838559480211884,0.045149677720361,0.000311118240149115,0.002,2.339482307434082e-06,6.035207528959235e-07,6.035207528959235e-06,3.367180693970171e-05,0.017923622393555754,3.584724478711151e-05,0.1683590346985085,0.016835903469850852
0.045149677720361,0.04546295469532399,0.0003132769749629935,0.002,2.3581087589263916e-06,6.077260273762233e-07,6.077260273762233e-06,3.390756763273685e-05,0.01792302042891098,3.584604085782196e-05,0.16953783816368423,0.016953783816368424
0.04546295469532399,0.04577840538376619,0.000315450688442194,0.002,2.3692846298217773e-06,6.117274452734155e-07,6.117274452734156e-06,3.413197754432227e-05,0.017922414383375634,3.584482876675127e-05,0.17065988772161134,0.01706598877216113
0.04577840538376619,0.046096044868284336,0.00031763948451814933,0.002,2.387911081314087e-06,6.159454830208381e-07,6.159454830208381e-06,3.4368497426787674e-05,0.017921804243346252,3.5843608486692506e-05,0.17184248713393838,0.017184248713393836
0.046096044868284336,0.046415888336127795,0.00031984346784345863,0.002,2.4065375328063965e-06,6.204382011141234e-07,6.204382011141234e-06,3.462036888332265e-05,0.017921189782960437,3.5842379565920876e-05,0.17310184441661325,0.017310184441661325
0.046415888336127795,0.04673795107992461,0.00032206274379681377,0.002,2.421438694000244e-06,6.246342373870753e-07,6.246342373870753e-06,3.4855710606690276e-05,0.017920571020209865,3.584114204041973e-05,0.17427855303345138,0.01742785530334514
0.04673795107992461,0.04706224849841281,0.0003242974184882036,0.002,2.4400651454925537e-06,6.289618263038315e-07,6.2896182630383144e-06,3.5098418000002174e-05,0.01791994802454608,3.583989604909216e-05,0.17549209000001087,0.01754920900000109
0.04706224849841281,0.047388796097176535,0.0003265475987637226,0.002,2.4549663066864014e-06,6.330343665567123e-07,6.330343665567122e-06,3.53269173568665e-05,0.017919320844270302,3.5838641688540606e-05,0.1766345867843325,0.01766345867843325
0.047388796097176535,0.047717609489387455,0.0003288133922109207,0.002,2.469867467880249e-06,6.375731040411549e-07,6.375731040411549e-06,3.558145860659957e-05,0.017918689368257072,3.5837378736514145e-05,0.17790729303299788,0.017790729303299786
0.047717609489387455,0.04804870439655132,0.0003310949071638619,0.002,2.4884939193725586e-06,6.419850243083092e-07,6.419850243083092e-06,3.582894906350996e-05,0.01791805344807447,3.583610689614894e-05,0.17914474531754981,0.01791447453175498
0.04804870439655132,0.04838209664925955,0.00033339225270823114,0.002,2.507120370864868e-06,6.463967930632248e-07,6.463967930632249e-06,3.607645743524508e-05,0.017917413155753042,3.5834826311506086e-05,0.1803822871762254,0.018038228717622538
0.04838209664925955,0.04871780218794631,0.0003357055386867605,0.002,2.5257468223571777e-06,6.50936186112585e-07,6.509361861125851e-06,3.63311156901889e-05,0.017916768415905497,3.583353683181099e-05,0.1816555784509445,0.018165557845094448
0.04871780218794631,0.04905583706365048,0.00033803487570416985,0.002,2.5406479835510254e-06,6.554035458312264e-07,6.554035458312264e-06,3.658178082376175e-05,0.017916119201214723,3.583223840242945e-05,0.18290890411880872,0.018290890411880874
0.04905583706365048,0.04939621743878321,0.00034038037513273167,0.002,2.559274435043335e-06,6.598411535413614e-07,6.598411535413614e-06,3.683081254665495e-05,0.017915465554975644,3.583093110995129e-05,0.18415406273327473,0.01841540627332747
0.04939621743878321,0.04973895958790065,0.00034274214911744066,0.002,2.5741755962371826e-06,6.64414155465726e-07,6.6441415546572605e-06,3.708742939042485e-05,0.017914807426293696,3.5829614852587395e-05,0.1854371469521242,0.018543714695212418
0.04973895958790065,0.0500840798984821,0.0003451203105814468,0.002,2.596527338027954e-06,6.691139747680569e-07,6.6911397476805694e-06,3.735115385176382e-05,0.017914144698811214,3.5828289397622426e-05,0.18675576925881912,0.018675576925881912
0.0500840798984821,0.050431594871713586,0.0003475149732314886,0.002,2.6114284992218018e-06,6.73517204667846e-07,6.73517204667846e-06,3.7598350550728854e-05,0.017913477447876757,3.582695489575351e-05,0.18799175275364427,0.01879917527536443
0.050431594871713586,0.05078152112327673,0.0003499262515631457,0.002,2.6300549507141113e-06,6.782290996353207e-07,6.782290996353206e-06,3.786280677597841e-05,0.01791280566303961,3.582561132607922e-05,0.18931403387989207,0.01893140338798921
0.05078152112327673,0.05113387538414326,0.00035235426086652893,0.002,2.648681402206421e-06,6.830140136772584e-07,6.830140136772584e-06,3.8131369391706294e-05,0.01791212916223817,3.582425832447634e-05,0.1906568469585315,0.019065684695853152
0.05113387538414326,0.05148867450137495,0.00035479911723168556,0.002,2.6635825634002686e-06,6.87654147649839e-07,6.87654147649839e-06,3.8391879237464016e-05,0.017911447975664713,3.582289595132943e-05,0.19195939618732008,0.01919593961873201
0.05148867450137495,0.051845935438929104,0.00035726093755415744,0.002,2.68593430519104e-06,6.923513421689419e-07,6.923513421689419e-06,3.8655604727894e-05,0.017910762153187557,3.582152430637511e-05,0.19327802363947003,0.019327802363947003
0.051845935438929104,0.052205675278469754,0.0003597398395406501,0.002,2.7045607566833496e-06,6.971265721559208e-07,6.971265721559208e-06,3.8923717715883835e-05,0.017910071623796618,3.582014324759324e-05,0.19461858857941916,0.019461858857941917
0.052205675278469754,0.05256791122018422,0.00036223594171446577,0.002,2.723187208175659e-06,7.021572725302484e-07,7.021572725302483e-06,3.9206126641732905e-05,0.017909376229551785,3.581875245910357e-05,0.19603063320866454,0.019603063320866455
0.05256791122018422,0.052932660583605615,0.0003647493634213947,0.002,2.738088369369507e-06,7.065732269594663e-07,7.065732269594663e-06,3.94542411715876e-05,0.017908676126517288,3.5817352253034575e-05,0.197271205857938,0.0197271205857938
0.052932660583605615,0.0532999408084409,0.0003672802248352869,0.002,2.7604401111602783e-06,7.116918269683184e-07,7.116918269683184e-06,3.974162209660938e-05,0.017907971276014865,3.5815942552029734e-05,0.19870811048304687,0.01987081104830469
0.0532999408084409,0.05366976945540476,0.0003698286469638601,0.002,2.779066562652588e-06,7.166793592808531e-07,7.166793592808531e-06,4.0021717558979095e-05,0.017907261431863816,3.5814522863727636e-05,0.20010858779489543,0.020010858779489542
0.05366976945540476,0.05404216420705915,0.0003723947516543896,0.002,2.7976930141448975e-06,7.21515928497812e-07,7.215159284978121e-06,4.0293415618657134e-05,0.017906546700491858,3.5813093400983715e-05,0.2014670780932857,0.02014670780932857
0.05404216420705915,0.0544171428686589,0.0003749786615997522,0.002,2.816319465637207e-06,7.263880212944446e-07,7.263880212944446e-06,4.056713025335875e-05,0.01790582712550399,3.581165425100798e-05,0.20283565126679373,0.020283565126679375
0.0544171428686589,0.05479472336900287,0.00037758050034397,0.002,2.8386712074279785e-06,7.316128672036827e-07,7.316128672036828e-06,4.0860579560460426e-05,0.017905102548071608,3.581020509614322e-05,0.20430289780230215,0.020430289780230215
0.05479472336900287,0.05517492376129126,0.0003802003922883865,0.002,2.857297658920288e-06,7.365688332034557e-07,7.3656883320345565e-06,4.113904667060795e-05,0.017904372920962745,3.580874584192549e-05,0.20569523335303977,0.02056952333530398
0.05517492376129126,0.055557762223988776,0.00038283846269751565,0.002,2.8759241104125977e-06,7.414917046086851e-07,7.414917046086851e-06,4.141569937576303e-05,0.017903638373486335,3.5807276746972674e-05,0.20707849687881513,0.020707849687881513
0.055557762223988776,0.05594325706169378,0.0003854948377050027,0.002,2.8945505619049072e-06,7.467774363866974e-07,7.467774363866974e-06,4.1712654841107375e-05,0.017902898754139147,3.5805797508278295e-05,0.20856327420553683,0.020856327420553687
0.05594325706169378,0.05633142670601355,0.00038816964431977186,0.002,2.9169023036956787e-06,7.518914075579238e-07,7.518914075579238e-06,4.200005255276959e-05,0.01790215397024169,3.580430794048338e-05,0.21000026276384798,0.021000026276384795
0.05633142670601355,0.05672228971644543,0.00039086301043188276,0.002,2.9355287551879883e-06,7.572202985688451e-07,7.57220298568845e-06,4.229949219623518e-05,0.01790140399454347,3.580280798908695e-05,0.21149746098117592,0.021149746098117594
0.05672228971644543,0.05711586478126432,0.00039357506481888654,0.002,2.954155206680298e-06,7.619825762331158e-07,7.619825762331158e-06,4.256731565711194e-05,0.017900648994901028,3.5801297989802055e-05,0.21283657828555974,0.021283657828555975
0.05711586478126432,0.057512170718416133,0.00039630593715181406,0.002,2.9765069484710693e-06,7.672932007022124e-07,7.672932007022123e-06,4.2865807778850784e-05,0.017899888989862472,3.579977797972495e-05,0.21432903889425392,0.021432903889425394
0.057512170718416133,0.05791122647641758,0.00039905575800144866,0.002,2.998858690261841e-06,7.729620218486645e-07,7.729620218486644e-06,4.318435032821383e-05,0.017899123547626038,3.5798247095252074e-05,0.21592175164106917,0.021592175164106917
0.05791122647641758,0.058313051135262216,0.00040182465884463364,0.002,3.0174851417541504e-06,7.78037967056359e-07,7.78037967056359e-06,4.34698084903102e-05,0.01789835276660559,3.579670553321118e-05,0.2173490424515511,0.021734904245155107
0.058313051135262216,0.05871766390733255,0.00040461277207033686,0.002,3.03611159324646e-06,7.833504762004019e-07,7.833504762004019e-06,4.3768521542711286e-05,0.017897576810675987,3.579515362135197e-05,0.21884260771355643,0.02188426077135564
